job_name,raw_time,job_length_seconds
LPS_QTC,5:53:43,21223
LPS_QTC,5:55:45,21345
LPS_QTC,5:58:19,21499
LPS_QTC,6:18:58,22738
LPS_QTC,6:30:44,23444
LPS_QTC,6:30:45,23445
LPS_QTC,6:31:06,23466
LPS_QTC,6:40:36,24036
LPS_QTC,6:47:08,24428
LPS_QTC,6:48:29,24509
LPS_QTC,6:59:19,25159
LPS_QTC,7:06:38,25598
LPS_QTC,7:11:24,25884
LPS_QTC,7:14:36,26076
LPS_QTC,7:17:16,26236
LPS_QTC,7:23:59,26639
LPS_QTC,7:35:33,27333
LPS_QTC,7:39:36,27576
LPS_QTC,7:40:52,27652
LPS_QTC,7:50:13,28213
LPS_QTC,8:02:55,28975
LPS_QTC,9:09:40,32980
LPS_QTC,9:10:17,33017
LPS_QTC,9:17:41,33461
LPS_QTC,9:46:45,35205
LPS_QTC,10:12:57,36777
LPS_QTC,10:35:09,38109
LPS_QTC,10:36:47,38207
LPS_QTC,10:37:25,38245
LPS_QTC,10:51:12,39072
LPS_QTC,11:02:53,39773
LPS_QTC,11:11:39,40299
LPS_QTC,11:19:10,40750
LPS_QTC,11:22:19,40939
LPS_QTC,11:22:47,40967
LPS_QTC,11:43:37,42217
LPS_QTC,13:49:08,49748
LPS_QTC,16:30:53,59453
LPS_QTC,17:57:14,64634
LPS_QTC,18:01:57,64917
LPS_QTC,18:15:32,65732
LPS_QTC,18:30:52,66652
LPS_QTC,21:16:10,76570
LPS_RED,0:29:07,1747
LPS_RED,0:31:44,1904
LPS_RED,0:32:19,1939
LPS_RED,0:32:53,1973
LPS_RED,0:37:45,2265
LPS_RED,0:41:55,2515
LPS_RED,0:42:08,2528
LPS_RED,0:42:08,2528
LPS_RED,0:43:47,2627
LPS_RED,0:43:55,2635
LPS_RED,0:46:23,2783
LPS_RED,0:46:55,2815
LPS_RED,0:47:05,2825
LPS_RED,0:48:03,2883
LPS_RED,0:48:58,2938
LPS_RED,0:49:23,2963
LPS_RED,0:49:30,2970
LPS_RED,0:50:18,3018
LPS_RED,0:50:55,3055
LPS_RED,0:51:38,3098
LPS_RED,0:51:52,3112
LPS_RED,0:52:20,3140
LPS_RED,0:53:00,3180
LPS_RED,0:53:53,3233
LPS_RED,0:54:01,3241
LPS_RED,0:54:35,3275
LPS_RED,0:55:13,3313
LPS_RED,0:55:24,3324
LPS_RED,0:55:54,3354
LPS_RED,0:56:22,3382
LPS_RED,0:57:57,3477
LPS_RED,1:03:33,3813
LPS_RED,1:11:13,4273
LPS_RED,1:11:22,4282
LPS_RED,1:12:51,4371
LPS_RED,1:16:35,4595
LPS_RED,1:16:58,4618
LPS_RED,1:17:34,4654
LPS_RED,1:21:45,4905
LPS_RED,1:22:07,4927
LPS_RED,1:23:23,5003
LPS_RED,1:25:23,5123
LPS_RED,1:27:02,5222
LPS_RED,1:28:15,5295
LPS_RED,1:28:35,5315
LPS_RED,1:29:42,5382
LPS_RED,1:33:24,5604
LPS_RED,1:33:25,5605
LPS_RED,1:36:23,5783
LPS_RED,1:36:37,5797
LPS_RED,1:38:12,5892
LPS_RED,1:50:28,6628
LPS_RED,1:52:19,6739
LPS_RED,2:04:14,7454
LPS_RED,2:14:13,8053
LPS_RED,2:15:22,8122
LPS_RED,2:21:54,8514
LPS_RED,2:25:25,8725
LPS_RED,2:40:23,9623
LPS_RED,2:48:17,10097
LPS_RED,3:28:41,12521
LPS_RED,3:40:02,13202
LPS_RED,4:26:52,16012
LPS_RED,4:27:23,16043
LPS_RED,6:12:05,22325
LPS_RED,6:16:01,22561
LPS_SAD,0:18:39,1119
LPS_SAD,0:19:36,1176
LPS_SAD,0:19:58,1198
LPS_SAD,0:20:10,1210
LPS_SAD,0:20:23,1223
LPS_SAD,0:20:43,1243
LPS_SAD,0:20:52,1252
LPS_SAD,0:21:02,1262
LPS_SAD,0:21:08,1268
LPS_SAD,0:21:08,1268
LPS_SAD,0:21:25,1285
LPS_SAD,0:22:04,1324
LPS_SAD,0:22:15,1335
LPS_SAD,0:22:16,1336
LPS_SAD,0:22:29,1349
LPS_SAD,0:22:35,1355
LPS_SAD,0:22:42,1362
LPS_SAD,0:22:47,1367
LPS_SAD,0:23:18,1398
LPS_SAD,0:23:51,1431
LPS_SAD,0:25:05,1505
LPS_SAD,0:25:34,1534
LPS_SAD,0:25:50,1550
LPS_SAD,0:26:07,1567
LPS_SAD,0:26:13,1573
LPS_SAD,0:26:51,1611
LPS_SAD,0:27:27,1647
LPS_SAD,0:27:35,1655
LPS_SAD,0:27:45,1665
LPS_SAD,0:28:09,1689
LPS_SAD,0:28:13,1693
LPS_SAD,0:28:43,1723
LPS_SAD,0:29:05,1745
LPS_SAD,0:32:40,1960
LPS_SAD,0:33:24,2004
LPS_SAD,0:33:52,2032
LPS_SAD,0:34:33,2073
LPS_SAD,0:34:49,2089
LPS_SAD,0:36:43,2203
LPS_SAD,0:36:47,2207
LPS_SAD,0:37:36,2256
LPS_SAD,0:38:26,2306
LPS_SAD,0:40:02,2402
LPS_SAD,0:40:37,2437
LPS_SAD,0:42:03,2523
LPS_SAD,0:42:22,2542
LPS_SAD,0:43:01,2581
LPS_SAD,0:47:07,2827
LPS_SAD,0:47:40,2860
LPS_SAD,0:48:44,2924
LPS_SAD,0:50:20,3020
LPS_SAD,0:51:19,3079
LPS_SAD,0:52:49,3169
LPS_SAD,0:52:58,3178
LPS_SAD,0:53:30,3210
LPS_SAD,0:56:07,3367
LPS_SAD,0:56:52,3412
LPS_SAD,0:57:39,3459
LPS_SAD,1:00:28,3628
LPS_SAD,1:02:45,3765
LPS_SAD,1:05:57,3957
LPS_SAD,1:07:13,4033
LPS_SAD,1:10:29,4229
LPS_SAD,1:23:44,5024
LPS_SC,0:31:38,1898
LPS_SC,0:31:58,1918
LPS_SC,0:34:41,2081
LPS_SC,0:34:55,2095
LPS_SC,0:36:48,2208
LPS_SC,0:39:38,2378
LPS_SC,0:40:17,2417
LPS_SC,0:41:18,2478
LPS_SC,0:41:40,2500
LPS_SC,0:42:03,2523
LPS_SC,0:46:01,2761
LPS_SC,0:47:15,2835
LPS_SC,0:48:39,2919
LPS_SC,0:50:00,3000
LPS_SC,0:52:20,3140
LPS_SC,0:52:28,3148
LPS_SC,0:54:09,3249
LPS_SC,0:54:24,3264
LPS_SC,0:55:57,3357
LPS_SC,0:56:29,3389
LPS_SC,0:57:24,3444
LPS_SC,0:59:22,3562
LPS_SC,0:59:27,3567
LPS_SC,1:00:58,3658
LPS_SC,1:01:43,3703
LPS_SC,1:02:17,3737
LPS_SC,1:03:15,3795
LPS_SC,1:03:58,3838
LPS_SC,1:04:13,3853
LPS_SC,1:09:19,4159
LPS_SC,1:09:47,4187
LPS_SC,1:11:21,4281
LPS_SC,1:12:11,4331
LPS_SC,1:12:52,4372
LPS_SC,1:13:39,4419
LPS_SC,1:16:39,4599
LPS_SC,1:17:30,4650
LPS_SC,1:19:49,4789
LPS_SC,1:21:02,4862
LPS_SC,1:21:34,4894
LPS_SC,1:22:45,4965
LPS_SC,1:23:47,5027
LPS_SC,1:25:54,5154
LPS_SC,1:26:33,5193
LPS_SC,1:30:27,5427
LPS_SC,1:37:14,5834
LPS_SC,1:38:11,5891
LPS_SC,1:45:32,6332
LPS_SC,1:50:08,6608
LPS_SC,1:50:41,6641
LPS_SC,2:04:33,7473
LPS_SC,2:07:06,7626
LPS_SC,2:09:15,7755
LPS_SC,2:24:35,8675
LPS_SC,2:36:09,9369
LPS_SC,2:41:29,9689
LPS_SC,3:22:48,12168
LPS_SC,4:28:12,16092
LPS_SC,4:37:05,16625
LPS_SC,4:39:58,16798
LPS_SC,6:24:17,23057
LPS_SC,6:25:09,23109
LPS_SC,6:36:01,23761
LPS_SC,8:57:33,32253
LPS_SCAN,0:31:42,1902
LPS_SCAN,0:34:39,2079
LPS_SCAN,0:35:11,2111
LPS_SCAN,0:36:05,2165
LPS_SCAN,0:42:48,2568
LPS_SCAN,0:44:19,2659
LPS_SCAN,0:44:56,2696
LPS_SCAN,0:45:39,2739
LPS_SCAN,0:46:16,2776
LPS_SCAN,0:46:45,2805
LPS_SCAN,0:47:11,2831
LPS_SCAN,0:48:19,2899
LPS_SCAN,0:49:03,2943
LPS_SCAN,0:49:04,2944
LPS_SCAN,0:50:10,3010
LPS_SCAN,0:51:46,3106
LPS_SCAN,0:53:21,3201
LPS_SCAN,0:54:05,3245
LPS_SCAN,0:54:31,3271
LPS_SCAN,0:55:17,3317
LPS_SCAN,0:56:14,3374
LPS_SCAN,0:56:21,3381
LPS_SCAN,0:57:50,3470
LPS_SCAN,1:00:07,3607
LPS_SCAN,1:00:36,3636
LPS_SCAN,1:01:08,3668
LPS_SCAN,1:01:36,3696
LPS_SCAN,1:04:50,3890
LPS_SCAN,1:05:06,3906
LPS_SCAN,1:06:45,4005
LPS_SCAN,1:08:39,4119
LPS_SCAN,1:09:27,4167
LPS_SCAN,1:10:49,4249
LPS_SCAN,1:16:27,4587
LPS_SCAN,1:16:47,4607
LPS_SCAN,1:16:56,4616
LPS_SCAN,1:19:41,4781
LPS_SCAN,1:20:13,4813
LPS_SCAN,1:20:18,4818
LPS_SCAN,1:20:24,4824
LPS_SCAN,1:21:27,4887
LPS_SCAN,1:26:11,5171
LPS_SCAN,1:27:24,5244
LPS_SCAN,1:28:55,5335
LPS_SCAN,1:31:17,5477
LPS_SCAN,1:32:46,5566
LPS_SCAN,1:33:12,5592
LPS_SCAN,1:34:13,5653
LPS_SCAN,1:41:03,6063
LPS_SCAN,1:51:00,6660
LPS_SCAN,1:53:37,6817
LPS_SCAN,2:04:55,7495
LPS_SCAN,2:11:34,7894
LPS_SCAN,2:16:55,8215
LPS_SCAN,2:18:33,8313
LPS_SCAN,2:21:05,8465
LPS_SCAN,2:29:45,8985
LPS_SCAN,2:52:38,10358
LPS_SCAN,2:53:40,10420
LPS_SCAN,3:28:16,12496
LPS_SCAN,3:34:34,12874
LPS_SCAN,3:59:46,14386
LPS_SCAN,4:25:21,15921
LPS_SCAN,5:17:42,19062
LPS_SCP,0:13:30,810
LPS_SCP,0:13:35,815
LPS_SCP,0:13:42,822
LPS_SCP,0:14:17,857
LPS_SCP,0:14:28,868
LPS_SCP,0:15:15,915
LPS_SCP,0:15:17,917
LPS_SCP,0:16:26,986
LPS_SCP,0:17:05,1025
LPS_SCP,0:17:06,1026
LPS_SCP,0:17:43,1063
LPS_SCP,0:18:56,1136
LPS_SCP,0:19:10,1150
LPS_SCP,0:19:31,1171
LPS_SCP,0:19:33,1173
LPS_SCP,0:20:00,1200
LPS_SCP,0:20:05,1205
LPS_SCP,0:20:12,1212
LPS_SCP,0:20:25,1225
LPS_SCP,0:20:26,1226
LPS_SCP,0:20:39,1239
LPS_SCP,0:20:46,1246
LPS_SCP,0:20:52,1252
LPS_SCP,0:21:06,1266
LPS_SCP,0:21:09,1269
LPS_SCP,0:21:14,1274
LPS_SCP,0:21:26,1286
LPS_SCP,0:21:52,1312
LPS_SCP,0:21:54,1314
LPS_SCP,0:21:59,1319
LPS_SCP,0:22:00,1320
LPS_SCP,0:22:01,1321
LPS_SCP,0:22:04,1324
LPS_SCP,0:22:05,1325
LPS_SCP,0:22:09,1329
LPS_SCP,0:22:15,1335
LPS_SCP,0:22:16,1336
LPS_SCP,0:22:16,1336
LPS_SCP,0:22:19,1339
LPS_SCP,0:22:23,1343
LPS_SCP,0:22:24,1344
LPS_SCP,0:22:37,1357
LPS_SCP,0:22:59,1379
LPS_SCP,0:23:05,1385
LPS_SCP,0:23:06,1386
LPS_SCP,0:23:25,1405
LPS_SCP,0:23:37,1417
LPS_SCP,0:23:38,1418
LPS_SCP,0:24:02,1442
LPS_SCP,0:24:26,1466
LPS_SCP,0:24:34,1474
LPS_SCP,0:24:38,1478
LPS_SCP,0:24:39,1479
LPS_SCP,0:24:41,1481
LPS_SCP,0:24:46,1486
LPS_SCP,0:25:21,1521
LPS_SCP,0:25:23,1523
LPS_SCP,0:25:33,1533
LPS_SCP,0:25:36,1536
LPS_SCP,0:25:37,1537
LPS_SCP,0:25:38,1538
LPS_SCP,0:25:47,1547
LPS_SCP,0:26:07,1567
LPS_SCP,0:26:32,1592
LPS_SCP,0:26:44,1604
LPS_SCP,0:26:59,1619
LPS_SCP,0:27:20,1640
LPS_SCP,0:27:31,1651
LPS_SCP,0:27:32,1652
LPS_SCP,0:27:40,1660
LPS_SCP,0:27:53,1673
LPS_SCP,0:27:58,1678
LPS_SCP,0:28:04,1684
LPS_SCP,0:28:30,1710
LPS_SCP,0:29:01,1741
LPS_SCP,0:29:09,1749
LPS_SCP,0:29:23,1763
LPS_SCP,0:30:14,1814
LPS_SCP,0:30:22,1822
LPS_SCP,0:30:24,1824
LPS_SCP,0:30:47,1847
LPS_SCP,0:31:00,1860
LPS_SCP,0:31:03,1863
LPS_SCP,0:31:10,1870
LPS_SCP,0:31:13,1873
LPS_SCP,0:31:18,1878
LPS_SCP,0:31:31,1891
LPS_SCP,0:31:47,1907
LPS_SCP,0:32:00,1920
LPS_SCP,0:32:38,1958
LPS_SCP,0:32:43,1963
LPS_SCP,0:32:50,1970
LPS_SCP,0:32:51,1971
LPS_SCP,0:33:21,2001
LPS_SCP,0:33:23,2003
LPS_SCP,0:33:42,2022
LPS_SCP,0:34:16,2056
LPS_SCP,0:34:29,2069
LPS_SCP,0:34:30,2070
LPS_SCP,0:35:21,2121
LPS_SCP,0:35:30,2130
LPS_SCP,0:35:34,2134
LPS_SCP,0:35:40,2140
LPS_SCP,0:35:49,2149
LPS_SCP,0:36:43,2203
LPS_SCP,0:37:21,2241
LPS_SCP,0:37:29,2249
LPS_SCP,0:37:58,2278
LPS_SCP,0:38:21,2301
LPS_SCP,0:39:14,2354
LPS_SCP,0:39:30,2370
LPS_SCP,0:40:06,2406
LPS_SCP,0:40:08,2408
LPS_SCP,0:40:32,2432
LPS_SCP,0:41:09,2469
LPS_SCP,0:41:54,2514
LPS_SCP,0:41:54,2514
LPS_SCP,0:42:01,2521
LPS_SCP,0:42:25,2545
LPS_SCP,0:42:33,2553
LPS_SCP,0:43:58,2638
LPS_SCP,0:45:04,2704
LPS_SCP,0:48:15,2895
LPS_SCP,0:48:32,2912
LPS_SCP,0:49:04,2944
LPS_SCP,0:57:11,3431
LPS_SCP,0:57:27,3447
LPS_SCP,0:58:25,3505
LPS_SCP,0:59:08,3548
LPS_SCP,1:00:33,3633
LPS_SCP,1:08:24,4104
LPS_SCP,1:09:02,4142
LPS_SCP,1:23:06,4986
LPS_SCP,1:28:34,5314
LPS_SCP,1:29:47,5387
LPS_SCP,1:30:50,5450
LPS_SCP,1:37:13,5833
LPS_SCP,1:42:51,6171
LPS_SCP,1:52:37,6757
LPS_SCP,1:55:08,6908
LPS_SCP,1:55:39,6939
LPS_SCP,2:09:11,7751
LPS_SCP,2:23:21,8601
LPS_SCP,2:29:27,8967
LPS_SCP,2:37:04,9424
LPS_SCP,3:00:41,10841
LPS_SCP,3:14:01,11641
LPS_SRAD,0:30:45,1845
LPS_SRAD,0:30:58,1858
LPS_SRAD,0:32:02,1922
LPS_SRAD,0:32:38,1958
LPS_SRAD,0:33:26,2006
LPS_SRAD,0:33:54,2034
LPS_SRAD,0:34:36,2076
LPS_SRAD,0:40:00,2400
LPS_SRAD,0:40:21,2421
LPS_SRAD,0:40:32,2432
LPS_SRAD,0:40:41,2441
LPS_SRAD,0:41:23,2483
LPS_SRAD,0:41:30,2490
LPS_SRAD,0:41:39,2499
LPS_SRAD,0:42:15,2535
LPS_SRAD,0:43:25,2605
LPS_SRAD,0:43:46,2626
LPS_SRAD,0:45:08,2708
LPS_SRAD,0:47:17,2837
LPS_SRAD,0:47:38,2858
LPS_SRAD,0:51:25,3085
LPS_SRAD,0:51:27,3087
LPS_SRAD,0:52:35,3155
LPS_SRAD,0:53:21,3201
LPS_SRAD,0:53:49,3229
LPS_SRAD,0:55:35,3335
LPS_SRAD,0:56:21,3381
LPS_SRAD,0:57:40,3460
LPS_SRAD,0:58:17,3497
LPS_SRAD,0:58:20,3500
LPS_SRAD,0:58:56,3536
LPS_SRAD,0:59:24,3564
LPS_SRAD,1:02:44,3764
LPS_SRAD,1:02:58,3778
LPS_SRAD,1:03:16,3796
LPS_SRAD,1:03:46,3826
LPS_SRAD,1:04:48,3888
LPS_SRAD,1:05:22,3922
LPS_SRAD,1:06:06,3966
LPS_SRAD,1:08:11,4091
LPS_SRAD,1:10:22,4222
LPS_SRAD,1:10:42,4242
LPS_SRAD,1:11:25,4285
LPS_SRAD,1:12:08,4328
LPS_SRAD,1:12:48,4368
LPS_SRAD,1:14:22,4462
LPS_SRAD,1:15:01,4501
LPS_SRAD,1:16:18,4578
LPS_SRAD,1:17:47,4667
LPS_SRAD,1:21:32,4892
LPS_SRAD,1:27:31,5251
LPS_SRAD,1:27:49,5269
LPS_SRAD,1:36:30,5790
LPS_SRAD,1:43:19,6199
LPS_SRAD,1:43:48,6228
LPS_SRAD,1:54:08,6848
LPS_SRAD,2:18:12,8292
LPS_SRAD,2:19:29,8369
LPS_SRAD,2:32:06,9126
LPS_SRAD,2:45:00,9900
LPS_SRAD,2:55:58,10558
LPS_SRAD,2:57:18,10638
LPS_SRAD,2:58:43,10723
LPS_SRAD,3:16:12,11772
LPS_TRD,0:27:00,1620
LPS_TRD,0:27:33,1653
LPS_TRD,0:29:59,1799
LPS_TRD,0:30:07,1807
LPS_TRD,0:36:25,2185
LPS_TRD,0:39:19,2359
LPS_TRD,0:42:15,2535
LPS_TRD,0:43:55,2635
LPS_TRD,0:45:32,2732
LPS_TRD,0:46:16,2776
LPS_TRD,0:49:16,2956
LPS_TRD,0:50:01,3001
LPS_TRD,0:50:46,3046
LPS_TRD,0:53:17,3197
LPS_TRD,0:54:05,3245
LPS_TRD,0:54:37,3277
LPS_TRD,0:55:43,3343
LPS_TRD,0:56:04,3364
LPS_TRD,0:56:10,3370
LPS_TRD,0:57:37,3457
LPS_TRD,0:58:40,3520
LPS_TRD,0:58:43,3523
LPS_TRD,0:59:30,3570
LPS_TRD,0:59:48,3588
LPS_TRD,1:02:21,3741
LPS_TRD,1:02:28,3748
LPS_TRD,1:07:46,4066
LPS_TRD,1:07:47,4067
LPS_TRD,1:10:13,4213
LPS_TRD,1:11:04,4264
LPS_TRD,1:16:29,4589
LPS_TRD,1:17:52,4672
LPS_TRD,1:18:22,4702
LPS_TRD,1:19:13,4753
LPS_TRD,1:23:44,5024
LPS_TRD,1:23:51,5031
LPS_TRD,1:25:49,5149
LPS_TRD,1:26:23,5183
LPS_TRD,1:27:56,5276
LPS_TRD,1:30:16,5416
LPS_TRD,1:31:25,5485
LPS_TRD,1:33:04,5584
LPS_TRD,1:34:41,5681
LPS_TRD,1:35:17,5717
LPS_TRD,1:36:04,5764
LPS_TRD,1:41:09,6069
LPS_TRD,1:42:19,6139
LPS_TRD,1:43:24,6204
LPS_TRD,1:45:02,6302
LPS_TRD,2:03:34,7414
LPS_TRD,2:06:23,7583
LPS_TRD,2:06:55,7615
LPS_TRD,2:15:40,8140
LPS_TRD,2:15:48,8148
LPS_TRD,2:18:03,8283
LPS_TRD,2:52:18,10338
LPS_TRD,3:01:29,10889
LPS_TRD,3:36:58,13018
LPS_TRD,3:38:18,13098
LPS_TRD,3:39:10,13150
LPS_TRD,3:59:24,14364
LPS_TRD,4:40:06,16806
LPS_TRD,5:46:20,20780
LPS_TRD,6:00:16,21616
LUD,0:00:33,33
LUD,0:00:35,35
LUD,0:00:35,35
LUD,0:00:35,35
LUD,0:00:35,35
LUD,0:00:36,36
LUD,0:00:36,36
LUD,0:00:36,36
LUD,0:00:36,36
LUD,0:00:36,36
LUD,0:00:37,37
LUD,0:00:37,37
LUD,0:00:38,38
LUD,0:06:19,379
LUD,0:06:19,379
LUD,0:06:24,384
LUD,0:06:25,385
LUD,0:06:31,391
LUD,0:06:31,391
LUD,0:06:31,391
LUD,0:06:37,397
LUD,0:06:39,399
LUD,0:06:43,403
LUD,0:06:48,408
LUD,0:06:53,413
LUD,0:07:01,421
LUD,0:07:16,436
LUD,0:07:19,439
LUD,0:07:22,442
LUD,0:07:23,443
LUD,0:07:33,453
LUD,0:07:35,455
LUD,0:07:51,471
LUD,0:08:05,485
LUD,0:08:47,527
LUD,0:09:14,554
LUD,0:14:00,840
LUD_3DS,0:00:01,1
LUD_3DS,0:00:01,1
LUD_3DS,0:54:21,3261
LUD_3DS,0:55:05,3305
LUD_3DS,0:57:47,3467
LUD_3DS,0:58:08,3488
LUD_3DS,1:01:28,3688
LUD_3DS,1:07:55,4075
LUD_3DS,1:09:16,4156
LUD_3DS,1:10:35,4235
LUD_3DS,1:11:14,4274
LUD_3DS,1:13:29,4409
LUD_3DS,1:15:36,4536
LUD_3DS,1:16:24,4584
LUD_3DS,1:17:01,4621
LUD_3DS,1:17:26,4646
LUD_3DS,1:18:52,4732
LUD_3DS,1:20:52,4852
LUD_3DS,1:21:25,4885
LUD_3DS,1:22:28,4948
LUD_3DS,1:24:09,5049
LUD_3DS,1:27:29,5249
LUD_3DS,1:28:32,5312
LUD_3DS,1:32:23,5543
LUD_3DS,1:32:58,5578
LUD_3DS,1:33:03,5583
LUD_3DS,1:38:50,5930
LUD_3DS,1:39:03,5943
LUD_3DS,1:39:51,5991
LUD_3DS,1:40:42,6042
LUD_3DS,1:41:12,6072
LUD_3DS,1:41:36,6096
LUD_3DS,1:42:33,6153
LUD_3DS,1:43:15,6195
LUD_3DS,1:43:16,6196
LUD_3DS,1:43:25,6205
LUD_3DS,1:45:03,6303
LUD_3DS,1:45:47,6347
LUD_3DS,1:45:50,6350
LUD_3DS,1:45:50,6350
LUD_3DS,1:46:33,6393
LUD_3DS,1:48:45,6525
LUD_3DS,1:48:51,6531
LUD_3DS,1:50:17,6617
LUD_3DS,1:52:42,6762
LUD_3DS,1:54:39,6879
LUD_3DS,1:57:38,7058
LUD_3DS,1:59:12,7152
LUD_3DS,2:01:31,7291
LUD_3DS,2:12:38,7958
LUD_3DS,2:17:59,8279
LUD_3DS,2:19:51,8391
LUD_3DS,2:33:07,9187
LUD_3DS,2:34:39,9279
LUD_3DS,2:38:50,9530
LUD_3DS,2:41:48,9708
LUD_3DS,2:44:09,9849
LUD_3DS,2:48:29,10109
LUD_3DS,2:50:10,10210
LUD_3DS,2:52:45,10365
LUD_3DS,2:52:59,10379
LUD_3DS,2:54:27,10467
LUD_3DS,2:54:54,10494
LUD_3DS,3:03:47,11027
LUD_3DS,3:44:38,13478
LUD_3DS,4:10:43,15043
LUD_BP,0:00:01,1
LUD_BP,0:35:28,2128
LUD_BP,0:36:28,2188
LUD_BP,0:36:45,2205
LUD_BP,0:37:07,2227
LUD_BP,0:37:40,2260
LUD_BP,0:37:51,2271
LUD_BP,0:38:00,2280
LUD_BP,0:39:22,2362
LUD_BP,0:40:34,2434
LUD_BP,0:42:10,2530
LUD_BP,0:49:16,2956
LUD_BP,0:52:07,3127
LUD_BP,0:53:49,3229
LUD_BP,0:55:08,3308
LUD_BP,0:56:56,3416
LUD_BP,0:58:06,3486
LUD_BP,0:58:24,3504
LUD_BP,0:58:35,3515
LUD_BP,0:58:52,3532
LUD_BP,0:59:17,3557
LUD_BP,1:04:06,3846
LUD_BP,1:10:36,4236
LUD_BP,1:13:44,4424
LUD_BP,1:16:07,4567
LUD_BP,1:16:23,4583
LUD_BP,1:22:05,4925
LUD_BP,1:22:21,4941
LUD_BP,1:23:38,5018
LUD_BP,1:24:08,5048
LUD_BP,1:27:48,5268
LUD_BP,1:29:11,5351
LUD_BP,1:30:46,5446
LUD_BP,1:32:34,5554
LUD_BP,1:33:24,5604
LUD_BP,1:34:21,5661
LUD_BP,1:34:40,5680
LUD_BP,1:35:46,5746
LUD_BP,1:35:51,5751
LUD_BP,1:37:22,5842
LUD_BP,1:39:31,5971
LUD_BP,1:40:56,6056
LUD_BP,1:41:05,6065
LUD_BP,1:41:07,6067
LUD_BP,1:41:46,6106
LUD_BP,1:42:20,6140
LUD_BP,1:42:41,6161
LUD_BP,1:42:50,6170
LUD_BP,1:42:51,6171
LUD_BP,1:45:38,6338
LUD_BP,1:45:53,6353
LUD_BP,1:47:19,6439
LUD_BP,1:51:09,6669
LUD_BP,1:52:00,6720
LUD_BP,1:54:59,6899
LUD_BP,1:57:55,7075
LUD_BP,1:59:58,7198
LUD_BP,2:00:23,7223
LUD_BP,2:06:27,7587
LUD_BP,2:08:57,7737
LUD_BP,2:11:30,7890
LUD_BP,2:11:46,7906
LUD_BP,2:11:47,7907
LUD_BP,2:18:09,8289
LUD_BP,2:20:45,8445
LUD_BP,2:21:52,8512
LUD_BP,2:26:23,8783
LUD_BP,2:26:46,8806
LUD_BP,2:29:40,8980
LUD_BP,2:31:04,9064
LUD_BP,2:32:56,9176
LUD_BP,2:34:29,9269
LUD_BP,2:34:52,9292
LUD_BP,2:37:51,9471
LUD_BP,2:38:09,9489
LUD_BP,2:40:08,9608
LUD_BP,2:41:51,9711
LUD_BP,2:52:06,10326
LUD_BP,2:52:34,10354
LUD_BP,2:57:21,10641
LUD_BP,3:13:07,11587
LUD_BP,3:39:30,13170
LUD_BP,3:45:40,13540
LUD_BP,4:04:40,14680
LUD_CONS,2:36:57,9417
LUD_CONS,2:37:24,9444
LUD_CONS,2:40:19,9619
LUD_CONS,2:47:55,10075
LUD_CONS,2:47:59,10079
LUD_CONS,2:51:31,10291
LUD_CONS,2:54:44,10484
LUD_CONS,3:00:11,10811
LUD_CONS,3:07:45,11265
LUD_CONS,3:14:34,11674
LUD_CONS,3:16:47,11807
LUD_CONS,3:17:21,11841
LUD_CONS,3:17:40,11860
LUD_CONS,3:28:45,12525
LUD_CONS,3:35:22,12922
LUD_CONS,3:41:24,13284
LUD_CONS,3:44:44,13484
LUD_CONS,3:48:37,13717
LUD_CONS,3:50:12,13812
LUD_CONS,3:50:26,13826
LUD_CONS,3:51:35,13895
LUD_CONS,3:51:45,13905
LUD_CONS,3:51:52,13912
LUD_CONS,3:52:36,13956
LUD_CONS,3:53:18,13998
LUD_CONS,3:53:31,14011
LUD_CONS,3:53:39,14019
LUD_CONS,3:56:11,14171
LUD_CONS,3:57:35,14255
LUD_CONS,4:00:18,14418
LUD_CONS,4:05:34,14734
LUD_CONS,4:14:06,15246
LUD_CONS,4:16:10,15370
LUD_CONS,4:18:09,15489
LUD_CONS,4:23:04,15784
LUD_CONS,4:24:04,15844
LUD_CONS,4:27:39,16059
LUD_CONS,4:28:31,16111
LUD_CONS,4:30:11,16211
LUD_CONS,4:32:33,16353
LUD_CONS,4:36:18,16578
LUD_CONS,4:41:29,16889
LUD_CONS,4:48:19,17299
LUD_CONS,5:13:40,18820
LUD_CONS,5:27:30,19650
LUD_CONS,5:27:54,19674
LUD_CONS,5:29:14,19754
LUD_CONS,5:30:15,19815
LUD_CONS,5:35:39,20139
LUD_CONS,5:36:28,20188
LUD_CONS,5:43:28,20608
LUD_CONS,5:44:04,20644
LUD_CONS,5:47:55,20875
LUD_CONS,5:48:37,20917
LUD_CONS,5:55:02,21302
LUD_CONS,5:58:44,21524
LUD_CONS,6:56:34,24994
LUD_CONS,7:53:37,28417
LUD_CONS,8:29:21,30561
LUD_CONS,8:39:47,31187
LUD_CONS,8:40:38,31238
LUD_CONS,8:49:23,31763
LUD_CONS,10:57:10,39430
LUD_CONS,13:17:18,47838
LUD_CONS,23:00:49,82849
LUD_FWT,0:00:01,1
LUD_FWT,0:38:19,2299
LUD_FWT,0:38:35,2315
LUD_FWT,0:39:39,2379
LUD_FWT,0:39:44,2384
LUD_FWT,0:39:49,2389
LUD_FWT,0:40:03,2403
LUD_FWT,0:41:36,2496
LUD_FWT,0:41:38,2498
LUD_FWT,0:41:58,2518
LUD_FWT,0:42:06,2526
